latitude,longitude,elevation,distance,frequency,ht,hr,distance_x,distance_y,tantennaelev,clutterheight,pathloss,tlatitude,tlongitude
-8.069062,-34.895859,3.6451514,0.775362712,1840.8,53,1.5,0.006858,-0.001259,5.9,20,119.5,-8.07592,-34.8946
-8.067385,-34.896763,4.9619269,0.978917785,1840.8,53,1.5,0.008535,-0.002163,5.9,20,107.2333333,-8.07592,-34.8946
-8.06856,-34.896561,4.2925467,0.846678991,1840.8,53,1.5,0.00736,-0.001961,5.9,20,120.6666667,-8.07592,-34.8946
-8.065841,-34.892071,7.4709048,1.156043103,1840.8,53,1.5,0.010079,0.002529,5.9,20,149.85,-8.07592,-34.8946
-8.066951,-34.894489,9.1974201,0.250123448,1835.2,41,1.5,0.00141,-0.001789,7.7,20,125.9333333,-8.068361,-34.8927
-8.068098,-34.900124,6.0486026,0.816340776,1835.2,41,1.5,0.000263,-0.007424,7.7,20,125.1666667,-8.068361,-34.8927
-8.076833,-34.897018,6.1385045,1.211537271,1836,40,1.5,-0.000473,0.010982,8.1,20,142.9333333,-8.07636,-34.908
-8.072394,-34.893589,6.1963449,0.408006466,1864,53,1.5,0.003526,0.001011,5.9,20,138.3666667,-8.07592,-34.8946
-8.077255,-34.898281,6,0.431047933,1840.8,53,1.5,-0.001335,-0.003681,5.9,20,137.2666667,-8.07592,-34.8946
-8.075461,-34.89629,6.6379914,1.294521514,1836,40,1.5,0.000899,0.01171,8.1,20,144.7,-8.07636,-34.908
-8.068497,-34.897324,2.5762062,0.878419131,1840.8,53,1.5,0.007423,-0.002724,5.9,20,126.15,-8.07592,-34.8946
-8.073812,-34.898548,6.2367158,0.493125655,1864,53,1.5,0.002108,-0.003948,5.9,20,109,-8.07592,-34.8946
-8.071855,-34.890694,5.6318512,0.448608223,1835.2,41,1.5,-0.003494,0.002006,7.7,20,120.7,-8.068361,-34.8927
-8.070848,-34.900864,6.065546,0.890696644,1864,53,1.5,0.005072,-0.006264,5.9,20,140.9,-8.07592,-34.8946
-8.068624,-34.889545,7.0895596,0.985313313,1864,53,1.5,0.007296,0.005055,5.9,20,145.9,-8.07592,-34.8946
-8.069985,-34.890697,4.8001361,0.788750953,1840.8,53,1.5,0.005935,0.003903,5.9,20,113.25,-8.07592,-34.8946
-8.07234,-34.900688,5.6509552,0.921879856,1836,40,1.5,0.00402,0.007312,8.1,20,131.7333333,-8.07636,-34.908
-8.074647,-34.890316,7.278964,0.494043223,1864,53,1.5,0.001273,0.004284,5.9,20,136.9,-8.07592,-34.8946
-8.068008,-34.892281,8.4327192,0.062531007,1835.2,41,1.5,0.000353,0.000419,7.7,20,138.4333333,-8.068361,-34.8927
-8.068507,-34.898907,5.602098,0.951084993,1840.8,53,1.5,0.007413,-0.004307,5.9,20,111.4333333,-8.07592,-34.8946
-8.076719,-34.899628,6,0.560111578,1864,53,1.5,-0.000799,-0.005028,5.9,20,129.7666667,-8.07592,-34.8946
-8.069352,-34.898972,4.7297654,0.874680279,1840.8,53,1.5,0.006568,-0.004372,5.9,20,123.55,-8.07592,-34.8946
-8.075765,-34.893829,6.0330219,0.087839648,1864,53,1.5,0.000155,0.000771,5.9,20,143.4333333,-8.07592,-34.8946
-8.068935,-34.88961,6.8385763,0.348923432,1835.2,41,1.5,-0.000574,0.00309,7.7,20,138.125,-8.068361,-34.8927
-8.068487,-34.890724,7.8282652,0.931453325,1864,53,1.5,0.007433,0.003876,5.9,20,141.4666667,-8.07592,-34.8946
-8.073426,-34.897091,4.1265998,0.389335058,1864,53,1.5,0.002494,-0.002491,5.9,20,118.9,-8.07592,-34.8946
-8.07754,-34.899231,6,0.540304254,1840.8,53,1.5,-0.00162,-0.004631,5.9,20,138.8,-8.07592,-34.8946
-8.067981,-34.892307,8.3948545,0.062329379,1835.2,41,1.5,0.00038,0.000393,7.7,20,136.25,-8.068361,-34.8927
-8.077062,-34.897713,5.9613266,1.13647855,1836,40,1.5,-0.000702,0.010287,8.1,20,141.925,-8.07636,-34.908
-8.070202,-34.897343,4.0885825,0.703820206,1864,53,1.5,0.005718,-0.002743,5.9,20,127.5333333,-8.07592,-34.8946
-8.075975,-34.899868,6,0.897311781,1836,40,1.5,0.000385,0.008132,8.1,20,140.05,-8.07636,-34.908
-8.07011,-34.889553,6.970005,2.148969985,1836,40,1.5,0.00625,0.018447,8.1,20,150.3333333,-8.07636,-34.908
-8.072473,-34.892658,4.1871805,0.457793092,1835.2,41,1.5,-0.004112,4.20E-05,7.7,20,111.75,-8.068361,-34.8927
-8.069616,-34.894833,7.122479,1.633978739,1836,40,1.5,0.006744,0.013167,8.1,20,135.54,-8.07636,-34.908
-8.072006,-34.892246,4.1493254,0.50741634,1864,53,1.5,0.003914,0.002354,5.9,20,143.7,-8.07592,-34.8946
-8.072692,-34.896423,3.5995049,0.631517298,1835.2,41,1.5,-0.004331,-0.003723,7.7,20,116.8333333,-8.068361,-34.8927
-8.072006,-34.894947,5.519495,1.518157225,1836,40,1.5,0.004354,0.013053,8.1,20,124.5,-8.07636,-34.908
-8.07254,-34.892147,3.6932998,0.469497236,1835.2,41,1.5,-0.004179,0.000553,7.7,20,120.15,-8.068361,-34.8927
-8.06981,-34.89785,4.1903501,0.587740793,1835.2,41,1.5,-0.001449,-0.00515,7.7,20,108.95,-8.068361,-34.8927
-8.077416,-34.898849,6,0.496010665,1864,53,1.5,-0.001496,-0.004249,5.9,20,94.1,-8.07592,-34.8946
-8.074121,-34.890335,8,0.511939066,1840.8,53,1.5,0.001799,0.004265,5.9,20,136.1666667,-8.07592,-34.8946
-8.072744,-34.900646,5.1607547,0.905043567,1836,40,1.5,0.003616,0.007354,8.1,20,139.1333333,-8.07636,-34.908
-8.068849,-34.900265,8,1.194208033,1836,40,1.5,0.007511,0.007735,8.1,20,131.9333333,-8.07636,-34.908
-8.076337,-34.895718,6.5727744,1.353682865,1836,40,1.5,2.30E-05,0.012282,8.1,20,146.6,-8.07636,-34.908
-8.069677,-34.896381,4.294476,0.429046636,1835.2,41,1.5,-0.001316,-0.003681,7.7,20,126.4,-8.068361,-34.8927
-8.069934,-34.897514,3.8816028,1.359276954,1836,40,1.5,0.006426,0.010486,8.1,20,131.1,-8.07636,-34.908
-8.066613,-34.892853,7.7432489,1.053662301,1840.8,53,1.5,0.009307,0.001747,5.9,20,141,-8.07592,-34.8946
-8.075887,-34.894226,5.8548799,0.042573923,1840.8,53,1.5,3.30E-05,0.000374,5.9,20,122.3,-8.07592,-34.8946
-8.067248,-34.890129,9.3288078,2.215602627,1836,40,1.5,0.009112,0.017871,8.1,20,146.3333333,-8.07636,-34.908
-8.071573,-34.892105,4.2860289,0.363963998,1835.2,41,1.5,-0.003212,0.000595,7.7,20,123.3666667,-8.068361,-34.8927
-8.069633,-34.898296,4.1714487,0.808858866,1840.8,53,1.5,0.006287,-0.003696,5.9,20,127.7333333,-8.07592,-34.8946
-8.071591,-34.895306,5.8173528,0.487589012,1840.8,53,1.5,0.004329,-0.000706,5.9,20,104.8333333,-8.07592,-34.8946
-8.069708,-34.898113,4.3419614,1.317581823,1836,40,1.5,0.006652,0.009887,8.1,20,136.4333333,-8.07636,-34.908
-8.068396,-34.889698,7.106318,0.997070203,1864,53,1.5,0.007524,0.004902,5.9,20,148.5666667,-8.07592,-34.8946
-8.070148,-34.897366,4.0050063,0.710338207,1840.8,53,1.5,0.005772,-0.002766,5.9,20,126.8333333,-8.07592,-34.8946
-8.068363,-34.896622,4.6815119,0.429828802,1835.2,41,1.5,-2.00E-06,-0.003922,7.7,20,116.4,-8.068361,-34.8927
-8.075594,-34.893326,5.8780632,1.619572677,1836,40,1.5,0.000766,0.014674,8.1,20,139.9666667,-8.07636,-34.908
-8.0671,-34.894257,8.9377947,1.832280976,1836,40,1.5,0.00926,0.013743,8.1,20,140.6666667,-8.07636,-34.908
-8.07412,-34.899765,5.5860229,1.006746219,1835.2,41,1.5,-0.005759,-0.007065,7.7,20,131.3333333,-8.068361,-34.8927
-8.070551,-34.896687,5.1871686,0.639631218,1840.8,53,1.5,0.005369,-0.002087,5.9,20,105.15,-8.07592,-34.8946
-8.069337,-34.900589,8,0.985188055,1840.8,53,1.5,0.006583,-0.005989,5.9,20,138.9,-8.07592,-34.8946
-8.068475,-34.896626,4.462523,0.857661779,1864,53,1.5,0.007445,-0.002026,5.9,20,117.85,-8.07592,-34.8946
-8.070541,-34.896671,5.1649938,0.640043225,1840.8,53,1.5,0.005379,-0.002071,5.9,20,123.4333333,-8.07592,-34.8946
-8.072039,-34.900726,5.8662028,0.800352905,1840.8,53,1.5,0.003881,-0.006126,5.9,20,123.6,-8.07592,-34.8946
-8.066364,-34.893528,8.4940243,1.070089324,1840.8,53,1.5,0.009556,0.001072,5.9,20,138.75,-8.07592,-34.8946
-8.068564,-34.89674,4.1796536,0.851472502,1864,53,1.5,0.007356,-0.00214,5.9,20,134.15,-8.07592,-34.8946
-8.073412,-34.900562,4.5241981,0.883086171,1836,40,1.5,0.002948,0.007438,8.1,20,135.85,-8.07636,-34.908
-8.067933,-34.89233,8.3613586,0.064343685,1835.2,41,1.5,0.000428,0.00037,7.7,20,138.75,-8.068361,-34.8927
-8.077016,-34.897705,5.9961996,0.362292717,1840.8,53,1.5,-0.001096,-0.003105,5.9,20,131.5,-8.07592,-34.8946
-8.074686,-34.890457,7.3314862,1.942504869,1836,40,1.5,0.001674,0.017543,8.1,20,148.7333333,-8.07636,-34.908
-8.068583,-34.896469,4.2152815,1.537842258,1836,40,1.5,0.007777,0.011531,8.1,20,126.9,-8.07636,-34.908
-8.071439,-34.897057,5.014442,1.324736089,1836,40,1.5,0.004921,0.010943,8.1,20,142.15,-8.07636,-34.908
-8.073627,-34.900528,4.4332924,1.041063988,1835.2,41,1.5,-0.005266,-0.007828,7.7,20,137.8666667,-8.068361,-34.8927
-8.07527,-34.900078,5.5473728,0.606828045,1840.8,53,1.5,0.00065,-0.005478,5.9,20,144.5666667,-8.07592,-34.8946
-8.076813,-34.89959,6,1.207563783,1835.2,41,1.5,-0.008452,-0.00689,7.7,20,138.0666667,-8.068361,-34.8927
-8.070871,-34.891769,3.2361927,0.643131495,1864,53,1.5,0.005049,0.002831,5.9,20,133.6333333,-8.07592,-34.8946
-8.072458,-34.892948,4.87854,0.456746967,1835.2,41,1.5,-0.004097,-0.000248,7.7,20,104.95,-8.068361,-34.8927
-8.068451,-34.891434,7.9331226,0.90184325,1840.8,53,1.5,0.007469,0.003166,5.9,20,123.6,-8.07592,-34.8946
-8.072392,-34.893532,6.1162453,1.654703585,1836,40,1.5,0.003968,0.014468,8.1,20,124.9,-8.07636,-34.908
-8.069201,-34.895741,4.0194345,1.568739622,1836,40,1.5,0.007159,0.012259,8.1,20,135.3,-8.07636,-34.908
-8.0744,-34.900311,4.5107689,0.650516252,1864,53,1.5,0.00152,-0.005711,5.9,20,119.25,-8.07592,-34.8946
-8.077456,-34.898857,6,1.217475386,1835.2,41,1.5,-0.009095,-0.006157,7.7,20,132.9,-8.068361,-34.8927
-8.066243,-34.896896,4.3643889,1.105934268,1840.8,53,1.5,0.009677,-0.002296,5.9,20,112.65,-8.07592,-34.8946
-8.066916,-34.896221,7.8971295,1.017550716,1840.8,53,1.5,0.009004,-0.001621,5.9,20,129.8,-8.07592,-34.8946
-8.071481,-34.891914,3.9807584,0.576358131,1864,53,1.5,0.004439,0.002686,5.9,20,124.3,-8.07592,-34.8946
-8.069326,-34.891254,5.3845005,0.194228853,1835.2,41,1.5,-0.000965,0.001446,7.7,20,118.6333333,-8.068361,-34.8927
-8.068022,-34.890579,9.1826763,0.984814754,1840.8,53,1.5,0.007898,0.004021,5.9,20,138.4333333,-8.07592,-34.8946
-8.074191,-34.890305,8,0.512010346,1864,53,1.5,0.001729,0.004295,5.9,20,149.15,-8.07592,-34.8946
-8.075953,-34.894352,5.7322121,1.504922692,1836,40,1.5,0.000407,0.013648,8.1,20,138.8666667,-8.07636,-34.908
-8.07265,-34.890675,5.272162,0.566079024,1864,53,1.5,0.00327,0.003925,5.9,20,141.75,-8.07592,-34.8946
-8.067552,-34.89674,4.9725747,1.581726495,1836,40,1.5,0.008808,0.01126,8.1,20,120.2,-8.07636,-34.908
-8.069418,-34.898796,4.1659093,0.857968529,1840.8,53,1.5,0.006502,-0.004196,5.9,20,123.9666667,-8.07592,-34.8946
-8.070399,-34.890694,5.2951069,0.750781897,1840.8,53,1.5,0.005521,0.003906,5.9,20,117.9666667,-8.07592,-34.8946
-8.070476,-34.896717,4.9517632,0.499289874,1835.2,41,1.5,-0.002115,-0.004017,7.7,20,117.15,-8.068361,-34.8927
11.99024073,8.5551525,481.9,2.354449768,2140,30,1,0.00544773,0.0209185,486.7,20,126,11.984793,8.534234
-8.076391,-34.895878,6.8057914,1.336049606,1836,40,1.5,-3.10E-05,0.012122,8.1,20,142.2,-8.07636,-34.908
-8.074692,-34.890453,7.3183427,0.747823325,1835.2,41,1.5,-0.006331,0.002247,7.7,20,128.1,-8.068361,-34.8927
-8.075028,-34.891563,7.3129683,0.753080325,1835.2,41,1.5,-0.006667,0.001137,7.7,20,127.525,-8.068361,-34.8927
-8.069817,-34.897774,4.0898619,0.579907633,1835.2,41,1.5,-0.001456,-0.005074,7.7,20,110.3666667,-8.068361,-34.8927
-8.070586,-34.90089,6.7444768,0.911626733,1840.8,53,1.5,0.005334,-0.00629,5.9,20,136.7333333,-8.07592,-34.8946
-8.072645,-34.896423,3.5995049,0.415361704,1840.8,53,1.5,0.003275,-0.001823,5.9,20,116.0333333,-8.07592,-34.8946
-8.072545,-34.890686,5.1302052,0.572741482,1840.8,53,1.5,0.003375,0.003914,5.9,20,126.3,-8.07592,-34.8946
-8.070676,-34.890694,5.8953462,0.725771016,1864,53,1.5,0.005244,0.003906,5.9,20,131.0666667,-8.07592,-34.8946
-8.07663,-34.899662,6,0.562326964,1840.8,53,1.5,-0.00071,-0.005062,5.9,20,145.7666667,-8.07592,-34.8946
-8.069289,-34.900589,8,0.989167161,1840.8,53,1.5,0.006631,-0.005989,5.9,20,142.6,-8.07592,-34.8946
-8.073715,-34.900509,4.4698648,0.876608883,1836,40,1.5,0.002645,0.007491,8.1,20,133.2,-8.07636,-34.908
-8.069849,-34.895947,5.285934,0.392128828,1835.2,41,1.5,-0.001488,-0.003247,7.7,20,106.2333333,-8.068361,-34.8927
-8.069763,-34.894531,8.2632751,1.656290248,1836,40,1.5,0.006597,0.013469,8.1,20,134.6333333,-8.07636,-34.908
-8.070804,-34.892105,3.6493175,0.280324068,1835.2,41,1.5,-0.002443,0.000595,7.7,20,117.65,-8.068361,-34.8927
-8.071573,-34.892105,4.2860289,0.556872259,1840.8,53,1.5,0.004347,0.002495,5.9,20,123.3333333,-8.07592,-34.8946
12.01433844,8.53196933,473.2,0.653070511,2140,30,1,0.00585144,0.00050733,478,20,118,12.008487,8.531462
-8.068554,-34.898762,5.3224773,0.93865866,1840.8,53,1.5,0.007366,-0.004162,5.9,20,114.25,-8.07592,-34.8946
-8.071756,-34.89217,4.2649975,0.535643783,1864,53,1.5,0.004164,0.00243,5.9,20,138.3,-8.07592,-34.8946
-8.069293,-34.8965,3.9307053,0.76617849,1864,53,1.5,0.006627,-0.0019,5.9,20,121.4333333,-8.07592,-34.8946
-8.074299,-34.900364,4.4062281,0.659141993,1840.8,53,1.5,0.001621,-0.005764,5.9,20,138.3,-8.07592,-34.8946
-8.069905,-34.896305,4.7451696,0.694776877,1864,53,1.5,0.006015,-0.001705,5.9,20,118.5,-8.07592,-34.8946
-8.071256,-34.900791,5.9459372,0.945915345,1835.2,41,1.5,-0.002895,-0.008091,7.7,20,136.1,-8.068361,-34.8927
-8.067663,-34.890396,9.7631483,1.029580386,1864,53,1.5,0.008257,0.004204,5.9,20,140.5333333,-8.07592,-34.8946
-8.074484,-34.890213,7.5383039,0.735574987,1835.2,41,1.5,-0.006123,0.002487,7.7,20,114.5666667,-8.068361,-34.8927
-8.067491,-34.896732,4.9865966,1.586635606,1836,40,1.5,0.008869,0.011268,8.1,20,124.95,-8.07636,-34.908
-8.071407,-34.897064,5.0200658,0.586491963,1835.2,41,1.5,-0.003046,-0.004364,7.7,20,121.5,-8.068361,-34.8927
-8.074376,-34.900314,4.4717436,0.651533777,1840.8,53,1.5,0.001544,-0.005714,5.9,20,134.1,-8.07592,-34.8946
-8.068197,-34.890114,7.6881819,0.992057361,1840.8,53,1.5,0.007723,0.004486,5.9,20,135.4333333,-8.07592,-34.8946
-8.066782,-34.894844,9.2260857,1.017201467,1864,53,1.5,0.009138,-0.000244,5.9,20,145.7333333,-8.07592,-34.8946
-8.07706,-34.897823,5.9742532,1.119730886,1835.2,41,1.5,-0.008699,-0.005123,7.7,20,129.775,-8.068361,-34.8927
-8.07299,-34.900631,4.895309,0.7391685,1864,53,1.5,0.00293,-0.006031,5.9,20,127.7,-8.07592,-34.8946
-8.072829,-34.895279,4.0725989,1.456162115,1836,40,1.5,0.003531,0.012721,8.1,20,108.8,-8.07636,-34.908
-8.07433,-34.900322,4.3996806,0.653749385,1840.8,53,1.5,0.00159,-0.005722,5.9,20,141.7,-8.07592,-34.8946
-8.073853,-34.900475,4.4998693,0.685914955,1864,53,1.5,0.002067,-0.005875,5.9,20,138.1666667,-8.07592,-34.8946
-8.075289,-34.892365,5.1177368,1.727366647,1836,40,1.5,0.001071,0.015635,8.1,20,140.9,-8.07636,-34.908
-8.073932,-34.898983,6.5157232,0.927772744,1835.2,41,1.5,-0.005571,-0.006283,7.7,20,132.3333333,-8.068361,-34.8927
-8.070337,-34.897247,4.3362784,1.361740893,1836,40,1.5,0.006023,0.010753,8.1,20,135.0333333,-8.07636,-34.908
-8.071021,-34.900837,6.0201621,0.876290567,1864,53,1.5,0.004899,-0.006237,5.9,20,140.6666667,-8.07592,-34.8946
-8.077387,-34.89938,6,0.550506001,1864,53,1.5,-0.001467,-0.00478,5.9,20,122.1,-8.07592,-34.8946
-8.075187,-34.900101,5.4012513,0.610505776,1864,53,1.5,0.000733,-0.005501,5.9,20,127.75,-8.07592,-34.8946
-8.067335,-34.890186,9.5456676,0.301977313,1835.2,41,1.5,0.001026,0.002514,7.7,20,143.35,-8.068361,-34.8927
-8.069228,-34.899292,5.630013,0.905858576,1864,53,1.5,0.006692,-0.004692,5.9,20,127.3,-8.07592,-34.8946
-8.07243,-34.893284,5.6997275,0.414784666,1864,53,1.5,0.00349,0.001316,5.9,20,135.7666667,-8.07592,-34.8946
-8.070925,-34.891781,3.2973597,1.887266716,1836,40,1.5,0.005435,0.016219,8.1,20,138.8,-8.07636,-34.908
-8.077158,-34.898006,5.9796591,0.398874377,1864,53,1.5,-0.001238,-0.003406,5.9,20,102.9666667,-8.07592,-34.8946
-8.069888,-34.897655,4.0199566,0.750299563,1864,53,1.5,0.006032,-0.003055,5.9,20,128.2,-8.07592,-34.8946
-8.075677,-34.893562,6.0323625,0.8196527,1835.2,41,1.5,-0.007316,-0.000862,7.7,20,131.4,-8.068361,-34.8927
-8.06731,-34.892399,8.1660662,1.992967195,1836,40,1.5,0.00905,0.015601,8.1,20,141.6666667,-8.07636,-34.908
-8.07642,-34.895596,6.3950992,0.122159206,1864,53,1.5,-0.0005,-0.000996,5.9,20,107.9,-8.07592,-34.8946
-8.076381,-34.895527,6.2946105,1.374733287,1836,40,1.5,-2.10E-05,0.012473,8.1,20,149.3333333,-8.07636,-34.908
-8.076538,-34.899693,6,0.564363212,1864,53,1.5,-0.000618,-0.005093,5.9,20,129.3,-8.07592,-34.8946
-8.07545,-34.892941,5.110393,1.662849617,1836,40,1.5,0.00091,0.015059,8.1,20,138.2,-8.07636,-34.908
-8.069095,-34.899643,6.57794,0.767161443,1835.2,41,1.5,-0.000734,-0.006943,7.7,20,122.6,-8.068361,-34.8927
-8.067011,-34.894444,9.1896772,0.24207914,1835.2,41,1.5,0.00135,-0.001744,7.7,20,140.1,-8.068361,-34.8927
-8.075848,-34.896168,7,1.305333877,1836,40,1.5,0.000512,0.011832,8.1,20,144.4333333,-8.07636,-34.908
-8.069696,-34.890579,4.9693041,0.279076065,1835.2,41,1.5,-0.001335,0.002121,7.7,20,132.9,-8.068361,-34.8927
-8.072496,-34.892406,3.8936143,0.451741975,1864,53,1.5,0.003424,0.002194,5.9,20,138.7,-8.07592,-34.8946
-8.075345,-34.900055,5.6682348,0.603373365,1840.8,53,1.5,0.000575,-0.005455,5.9,20,144.4,-8.07592,-34.8946
-8.075042,-34.89352,4.5870924,1.60268027,1836,40,1.5,0.001318,0.01448,8.1,20,134.9333333,-8.07636,-34.908
-8.070659,-34.892033,3.6114194,0.650618078,1864,53,1.5,0.005261,0.002567,5.9,20,147.5666667,-8.07592,-34.8946
-8.068089,-34.890404,8.6570005,0.987077384,1864,53,1.5,0.007831,0.004196,5.9,20,150.4,-8.07592,-34.8946
-8.066935,-34.894604,9.2932997,1.811370877,1836,40,1.5,0.009425,0.013396,8.1,20,136.4333333,-8.07636,-34.908
-8.068126,-34.890686,8.8797541,2.117086286,1836,40,1.5,0.008234,0.017314,8.1,20,147.2666667,-8.07636,-34.908
-8.070848,-34.900864,6.065546,0.939106889,1835.2,41,1.5,-0.002487,-0.008164,7.7,20,135.85,-8.068361,-34.8927
-8.06955,-34.895008,6.3243961,0.710090526,1840.8,53,1.5,0.00637,-0.000408,5.9,20,125.2,-8.07592,-34.8946
-8.075659,-34.89362,6.0148897,1.586841982,1836,40,1.5,0.000701,0.01438,8.1,20,143.1,-8.07636,-34.908
-8.066879,-34.895733,9.7707338,1.013649709,1840.8,53,1.5,0.009041,-0.001133,5.9,20,128,-8.07592,-34.8946
-8.070302,-34.900936,7.4485025,1.03011487,1836,40,1.5,0.006058,0.007064,8.1,20,129.0666667,-8.07636,-34.908
-8.071508,-34.89711,4.8086472,0.562776715,1840.8,53,1.5,0.004412,-0.00251,5.9,20,131.9,-8.07592,-34.8946
-8.077133,-34.898151,6,0.412982304,1864,53,1.5,-0.001213,-0.003551,5.9,20,107.325,-8.07592,-34.8946
-8.071439,-34.897057,5.014442,0.566685476,1864,53,1.5,0.004481,-0.002457,5.9,20,135.2,-8.07592,-34.8946
-8.076291,-34.896008,6.9951177,0.954159266,1835.2,41,1.5,-0.00793,-0.003308,7.7,20,138.1333333,-8.068361,-34.8927
-8.075933,-34.896141,7,0.168629128,1840.8,53,1.5,-1.30E-05,-0.001541,5.9,20,136.1333333,-8.07592,-34.8946
-8.073855,-34.898685,6.3607159,1.063900258,1836,40,1.5,0.002505,0.009315,8.1,20,103.525,-8.07636,-34.908
-8.071036,-34.895786,6.2195301,0.450220233,1835.2,41,1.5,-0.002675,-0.003086,7.7,20,129.7666667,-8.068361,-34.8927
-8.074588,-34.900272,4.7726927,0.641217566,1864,53,1.5,0.001332,-0.005672,5.9,20,129.1,-8.07592,-34.8946
-8.076109,-34.896084,7,0.938721277,1835.2,41,1.5,-0.007748,-0.003384,7.7,20,135.5,-8.068361,-34.8927
-8.068772,-34.896198,3.2725012,0.814353562,1864,53,1.5,0.007148,-0.001598,5.9,20,129.6,-8.07592,-34.8946
-8.073602,-34.890503,8,0.520967537,1840.8,53,1.5,0.002318,0.004097,5.9,20,136.3,-8.07592,-34.8946
-8.068586,-34.897144,2.9708786,1.476756737,1836,40,1.5,0.007774,0.010856,8.1,20,136.2,-8.07636,-34.908
-8.077014,-34.899513,6.0004196,0.938226777,1836,40,1.5,-0.000654,0.008487,8.1,20,142.5,-8.07636,-34.908
-8.069448,-34.895206,5.3261452,0.723075447,1840.8,53,1.5,0.006472,-0.000606,5.9,20,128.2,-8.07592,-34.8946
-8.074536,-34.890198,7.4202771,0.51010499,1840.8,53,1.5,0.001384,0.004402,5.9,20,118.3,-8.07592,-34.8946
-8.074646,-34.890301,7.2687125,0.748805076,1835.2,41,1.5,-0.006285,0.002399,7.7,20,127.5333333,-8.068361,-34.8927
-8.077393,-34.898937,6,1.216592066,1835.2,41,1.5,-0.009032,-0.006237,7.7,20,136.8666667,-8.068361,-34.8927
-8.069407,-34.895279,5.0489559,0.728390024,1864,53,1.5,0.006513,-0.000679,5.9,20,136.8,-8.07592,-34.8946
-8.073153,-34.896339,4.0751133,0.361827414,1840.8,53,1.5,0.002767,-0.001739,5.9,20,121.0666667,-8.07592,-34.8946
-8.073663,-34.897976,5.7052474,0.826837159,1835.2,41,1.5,-0.005302,-0.005276,7.7,20,128.5,-8.068361,-34.8927
-8.069834,-34.897789,4.1364651,0.58202549,1835.2,41,1.5,-0.001473,-0.005089,7.7,20,110.2333333,-8.068361,-34.8927
-8.068845,-34.896114,3.2407019,0.804461437,1864,53,1.5,0.007075,-0.001514,5.9,20,138.15,-8.07592,-34.8946
-8.066894,-34.894615,9.2480326,1.004409721,1840.8,53,1.5,0.009026,-1.50E-05,5.9,20,138.6,-8.07592,-34.8946
-8.069649,-34.889477,6.6508718,0.898344429,1864,53,1.5,0.006271,0.005123,5.9,20,146.5,-8.07592,-34.8946
-8.075356,-34.900066,5.6675477,0.881588758,1836,40,1.5,0.001004,0.007934,8.1,20,136.9,-8.07636,-34.908
-8.075727,-34.899952,6,0.889828158,1836,40,1.5,0.000633,0.008048,8.1,20,134.75,-8.07636,-34.908
-8.068633,-34.896378,4.0171962,0.404070393,1835.2,41,1.5,-0.000272,-0.003678,7.7,20,123.2,-8.068361,-34.8927
-8.065984,-34.896732,4.9435506,1.130151195,1864,53,1.5,0.009936,-0.002132,5.9,20,123.7333333,-8.07592,-34.8946
-8.074482,-34.890209,7.5406661,0.510796616,1864,53,1.5,0.001438,0.004391,5.9,20,152.8290323,-8.07592,-34.8946
-8.073483,-34.890526,7.7008867,0.525471537,1840.8,53,1.5,0.002437,0.004074,5.9,20,137.05,-8.07592,-34.8946
-8.068697,-34.896336,3.7523835,0.825877828,1840.8,53,1.5,0.007223,-0.001736,5.9,20,130.6,-8.07592,-34.8946
-8.07188,-34.892014,4.0843487,0.53279037,1864,53,1.5,0.00404,0.002586,5.9,20,131.3333333,-8.07592,-34.8946
-8.071628,-34.90078,5.9448462,0.830792546,1840.8,53,1.5,0.004292,-0.00618,5.9,20,129.9333333,-8.07592,-34.8946
-8.069234,-34.89566,4.1854591,0.33806396,1835.2,41,1.5,-0.000873,-0.00296,7.7,20,121.6,-8.068361,-34.8927
-8.069326,-34.891254,5.3845005,0.821700909,1840.8,53,1.5,0.006594,0.003346,5.9,20,137.0666667,-8.07592,-34.8946
-8.070949,-34.900845,6.0327368,0.992411194,1836,40,1.5,0.005411,0.007155,8.1,20,134.1,-8.07636,-34.908
-8.073223,-34.896416,4.1846056,0.359846567,1864,53,1.5,0.002697,-0.001816,5.9,20,129.8333333,-8.07592,-34.8946
-8.07488,-34.891094,7.8553171,0.404458038,1864,53,1.5,0.00104,0.003506,5.9,20,136.9666667,-8.07592,-34.8946
-8.069481,-34.889503,6.4959383,0.911172336,1840.8,53,1.5,0.006439,0.005097,5.9,20,131.5666667,-8.07592,-34.8946
-8.068107,-34.892117,8.6173162,0.072456816,1835.2,41,1.5,0.000254,0.000583,7.7,20,128.95,-8.068361,-34.8927
-8.069772,-34.897957,4.2908387,0.597965184,1835.2,41,1.5,-0.001411,-0.005257,7.7,20,112.6,-8.068361,-34.8927
-8.066401,-34.893074,8.1178541,1.072753044,1864,53,1.5,0.009519,0.001526,5.9,20,129.2333333,-8.07592,-34.8946
-8.072648,-34.900661,5.2733083,0.759622229,1864,53,1.5,0.003272,-0.006061,5.9,20,132.75,-8.07592,-34.8946
-8.067945,-34.890526,9.4069548,0.246457238,1835.2,41,1.5,0.000416,0.002174,7.7,20,137.0666667,-8.068361,-34.8927
-8.07265,-34.890675,5.272162,0.528076598,1835.2,41,1.5,-0.004289,0.002025,7.7,20,104.75,-8.068361,-34.8927
